GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMWBE001,NAME_M,AMWBM001
"G53006300043003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630043003",,,"Block Group 3, Census Tract 43, Spokane County, Washington",349400,"Block Group 3, Census Tract 43, Spokane County, Washington",35764
"G53006300044001","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630044001",,,"Block Group 1, Census Tract 44, Spokane County, Washington",265800,"Block Group 1, Census Tract 44, Spokane County, Washington",31191
"G53006300044002","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630044002",,,"Block Group 2, Census Tract 44, Spokane County, Washington",192500,"Block Group 2, Census Tract 44, Spokane County, Washington",12794
"G53006300044003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630044003",,,"Block Group 3, Census Tract 44, Spokane County, Washington",260900,"Block Group 3, Census Tract 44, Spokane County, Washington",33615
"G53006300044004","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004400","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630044004",,,"Block Group 4, Census Tract 44, Spokane County, Washington",259000,"Block Group 4, Census Tract 44, Spokane County, Washington",24722
"G53006300045001","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630045001",,,"Block Group 1, Census Tract 45, Spokane County, Washington",576300,"Block Group 1, Census Tract 45, Spokane County, Washington",47955
"G53006300045002","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630045002",,,"Block Group 2, Census Tract 45, Spokane County, Washington",348700,"Block Group 2, Census Tract 45, Spokane County, Washington",78165
"G53006300045003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630045003",,,"Block Group 3, Census Tract 45, Spokane County, Washington",356600,"Block Group 3, Census Tract 45, Spokane County, Washington",54409
"G53006300046011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046011",,,"Block Group 1, Census Tract 46.01, Spokane County, Washington",233100,"Block Group 1, Census Tract 46.01, Spokane County, Washington",19161
"G53006300046012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046012",,,"Block Group 2, Census Tract 46.01, Spokane County, Washington",298800,"Block Group 2, Census Tract 46.01, Spokane County, Washington",45279
"G53006300046013","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004601","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046013",,,"Block Group 3, Census Tract 46.01, Spokane County, Washington",166300,"Block Group 3, Census Tract 46.01, Spokane County, Washington",7690
"G53006300046014","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004601","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046014",,,"Block Group 4, Census Tract 46.01, Spokane County, Washington",309100,"Block Group 4, Census Tract 46.01, Spokane County, Washington",184078
"G53006300046021","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046021",,,"Block Group 1, Census Tract 46.02, Spokane County, Washington",209000,"Block Group 1, Census Tract 46.02, Spokane County, Washington",38028
"G53006300046022","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004602","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046022",,,"Block Group 2, Census Tract 46.02, Spokane County, Washington",214000,"Block Group 2, Census Tract 46.02, Spokane County, Washington",34492
"G53006300046023","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004602","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630046023",,,"Block Group 3, Census Tract 46.02, Spokane County, Washington",243600,"Block Group 3, Census Tract 46.02, Spokane County, Washington",39132
"G53006300047011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630047011",,,"Block Group 1, Census Tract 47.01, Spokane County, Washington",254800,"Block Group 1, Census Tract 47.01, Spokane County, Washington",30521
"G53006300047012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630047012",,,"Block Group 2, Census Tract 47.01, Spokane County, Washington",241300,"Block Group 2, Census Tract 47.01, Spokane County, Washington",35510
"G53006300047021","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630047021",,,"Block Group 1, Census Tract 47.02, Spokane County, Washington",250400,"Block Group 1, Census Tract 47.02, Spokane County, Washington",39976
"G53006300047022","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630047022",,,"Block Group 2, Census Tract 47.02, Spokane County, Washington",445000,"Block Group 2, Census Tract 47.02, Spokane County, Washington",209589
"G53006300047023","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004702","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630047023",,,"Block Group 3, Census Tract 47.02, Spokane County, Washington",227700,"Block Group 3, Census Tract 47.02, Spokane County, Washington",12430
"G53006300048001","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004800","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630048001",,,"Block Group 1, Census Tract 48, Spokane County, Washington",249100,"Block Group 1, Census Tract 48, Spokane County, Washington",44336
"G53006300048002","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004800","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630048002",,,"Block Group 2, Census Tract 48, Spokane County, Washington",319000,"Block Group 2, Census Tract 48, Spokane County, Washington",21954
"G53006300048003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004800","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630048003",,,"Block Group 3, Census Tract 48, Spokane County, Washington",297400,"Block Group 3, Census Tract 48, Spokane County, Washington",32465
"G53006300049001","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630049001",,,"Block Group 1, Census Tract 49, Spokane County, Washington",278200,"Block Group 1, Census Tract 49, Spokane County, Washington",47176
"G53006300049002","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630049002",,,"Block Group 2, Census Tract 49, Spokane County, Washington",315400,"Block Group 2, Census Tract 49, Spokane County, Washington",41075
"G53006300049003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630049003",,,"Block Group 3, Census Tract 49, Spokane County, Washington",381600,"Block Group 3, Census Tract 49, Spokane County, Washington",39766
"G53006300049004","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"004900","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630049004",,,"Block Group 4, Census Tract 49, Spokane County, Washington",353700,"Block Group 4, Census Tract 49, Spokane County, Washington",32632
"G53006300050001","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"005000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630050001",,,"Block Group 1, Census Tract 50, Spokane County, Washington",,"Block Group 1, Census Tract 50, Spokane County, Washington",
"G53006300050002","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"005000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630050002",,,"Block Group 2, Census Tract 50, Spokane County, Washington",500000,"Block Group 2, Census Tract 50, Spokane County, Washington",213552
"G53006300050003","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"005000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630050003",,,"Block Group 3, Census Tract 50, Spokane County, Washington",302700,"Block Group 3, Census Tract 50, Spokane County, Washington",57198
"G53006300050004","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"005000","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630050004",,,"Block Group 4, Census Tract 50, Spokane County, Washington",394300,"Block Group 4, Census Tract 50, Spokane County, Washington",302505
"G53006300101011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630101011",,,"Block Group 1, Census Tract 101.01, Spokane County, Washington",384500,"Block Group 1, Census Tract 101.01, Spokane County, Washington",74690
"G53006300101012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010101","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630101012",,,"Block Group 2, Census Tract 101.01, Spokane County, Washington",400800,"Block Group 2, Census Tract 101.01, Spokane County, Washington",78361
"G53006300101021","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630101021",,,"Block Group 1, Census Tract 101.02, Spokane County, Washington",221300,"Block Group 1, Census Tract 101.02, Spokane County, Washington",69475
"G53006300101022","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630101022",,,"Block Group 2, Census Tract 101.02, Spokane County, Washington",385000,"Block Group 2, Census Tract 101.02, Spokane County, Washington",57972
"G53006300102011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010201","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102011",,,"Block Group 1, Census Tract 102.01, Spokane County, Washington",303600,"Block Group 1, Census Tract 102.01, Spokane County, Washington",96337
"G53006300102012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010201","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102012",,,"Block Group 2, Census Tract 102.01, Spokane County, Washington",275600,"Block Group 2, Census Tract 102.01, Spokane County, Washington",34605
"G53006300102013","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010201","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102013",,,"Block Group 3, Census Tract 102.01, Spokane County, Washington",311400,"Block Group 3, Census Tract 102.01, Spokane County, Washington",61630
"G53006300102031","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010203","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102031",,,"Block Group 1, Census Tract 102.03, Spokane County, Washington",356500,"Block Group 1, Census Tract 102.03, Spokane County, Washington",20120
"G53006300102032","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010203","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102032",,,"Block Group 2, Census Tract 102.03, Spokane County, Washington",353400,"Block Group 2, Census Tract 102.03, Spokane County, Washington",27438
"G53006300102041","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010204","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102041",,,"Block Group 1, Census Tract 102.04, Spokane County, Washington",362200,"Block Group 1, Census Tract 102.04, Spokane County, Washington",81985
"G53006300102042","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010204","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630102042",,,"Block Group 2, Census Tract 102.04, Spokane County, Washington",442900,"Block Group 2, Census Tract 102.04, Spokane County, Washington",237808
"G53006300103011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010301","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103011",,,"Block Group 1, Census Tract 103.01, Spokane County, Washington",150400,"Block Group 1, Census Tract 103.01, Spokane County, Washington",37241
"G53006300103012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010301","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103012",,,"Block Group 2, Census Tract 103.01, Spokane County, Washington",198200,"Block Group 2, Census Tract 103.01, Spokane County, Washington",34205
"G53006300103013","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010301","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103013",,,"Block Group 3, Census Tract 103.01, Spokane County, Washington",250200,"Block Group 3, Census Tract 103.01, Spokane County, Washington",25598
"G53006300103031","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010303","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103031",,,"Block Group 1, Census Tract 103.03, Spokane County, Washington",296100,"Block Group 1, Census Tract 103.03, Spokane County, Washington",32363
"G53006300103032","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010303","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103032",,,"Block Group 2, Census Tract 103.03, Spokane County, Washington",377200,"Block Group 2, Census Tract 103.03, Spokane County, Washington",38097
"G53006300103041","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010304","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103041",,,"Block Group 1, Census Tract 103.04, Spokane County, Washington",264400,"Block Group 1, Census Tract 103.04, Spokane County, Washington",32315
"G53006300103042","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010304","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103042",,,"Block Group 2, Census Tract 103.04, Spokane County, Washington",232300,"Block Group 2, Census Tract 103.04, Spokane County, Washington",25390
"G53006300103043","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010304","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103043",,,"Block Group 3, Census Tract 103.04, Spokane County, Washington",262000,"Block Group 3, Census Tract 103.04, Spokane County, Washington",135738
"G53006300103044","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010304","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103044",,,"Block Group 4, Census Tract 103.04, Spokane County, Washington",,"Block Group 4, Census Tract 103.04, Spokane County, Washington",
"G53006300103051","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010305","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103051",,,"Block Group 1, Census Tract 103.05, Spokane County, Washington",363100,"Block Group 1, Census Tract 103.05, Spokane County, Washington",32733
"G53006300103052","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010305","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103052",,,"Block Group 2, Census Tract 103.05, Spokane County, Washington",325500,"Block Group 2, Census Tract 103.05, Spokane County, Washington",30919
"G53006300103053","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010305","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630103053",,,"Block Group 3, Census Tract 103.05, Spokane County, Washington",379900,"Block Group 3, Census Tract 103.05, Spokane County, Washington",79647
"G53006300104011","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104011",,,"Block Group 1, Census Tract 104.01, Spokane County, Washington",9999,"Block Group 1, Census Tract 104.01, Spokane County, Washington",
"G53006300104012","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104012",,,"Block Group 2, Census Tract 104.01, Spokane County, Washington",178300,"Block Group 2, Census Tract 104.01, Spokane County, Washington",21774
"G53006300104013","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010401","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104013",,,"Block Group 3, Census Tract 104.01, Spokane County, Washington",,"Block Group 3, Census Tract 104.01, Spokane County, Washington",
"G53006300104014","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010401","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104014",,,"Block Group 4, Census Tract 104.01, Spokane County, Washington",196800,"Block Group 4, Census Tract 104.01, Spokane County, Washington",22210
"G53006300104031","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010403","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104031",,,"Block Group 1, Census Tract 104.03, Spokane County, Washington",286000,"Block Group 1, Census Tract 104.03, Spokane County, Washington",44774
"G53006300104032","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010403","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104032",,,"Block Group 2, Census Tract 104.03, Spokane County, Washington",249500,"Block Group 2, Census Tract 104.03, Spokane County, Washington",36376
"G53006300104041","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010404","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104041",,,"Block Group 1, Census Tract 104.04, Spokane County, Washington",243500,"Block Group 1, Census Tract 104.04, Spokane County, Washington",22439
"G53006300104042","2016-2020","WA",,,"Washington","53","Spokane County","063",,,"010404","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530630104042",,,"Block Group 2, Census Tract 104.04, Spokane County, Washington",358000,"Block Group 2, Census Tract 104.04, Spokane County, Washington",39030
