GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADRWE001,NAME_M,ADRWM001
"G53002909717001","2011-2015","WA",,,"Washington","53","Island County","029",,,"971700","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299717001",,,"Block Group 1, Census Tract 9717, Island County, Washington",266800,"Block Group 1, Census Tract 9717, Island County, Washington",17766
"G53002909717002","2011-2015","WA",,,"Washington","53","Island County","029",,,"971700","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299717002",,,"Block Group 2, Census Tract 9717, Island County, Washington",335500,"Block Group 2, Census Tract 9717, Island County, Washington",48688
"G53002909717003","2011-2015","WA",,,"Washington","53","Island County","029",,,"971700","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299717003",,,"Block Group 3, Census Tract 9717, Island County, Washington",262500,"Block Group 3, Census Tract 9717, Island County, Washington",84787
"G53002909718001","2011-2015","WA",,,"Washington","53","Island County","029",,,"971800","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299718001",,,"Block Group 1, Census Tract 9718, Island County, Washington",485300,"Block Group 1, Census Tract 9718, Island County, Washington",100425
"G53002909718002","2011-2015","WA",,,"Washington","53","Island County","029",,,"971800","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299718002",,,"Block Group 2, Census Tract 9718, Island County, Washington",382000,"Block Group 2, Census Tract 9718, Island County, Washington",38264
"G53002909719001","2011-2015","WA",,,"Washington","53","Island County","029",,,"971900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299719001",,,"Block Group 1, Census Tract 9719, Island County, Washington",335300,"Block Group 1, Census Tract 9719, Island County, Washington",53065
"G53002909719002","2011-2015","WA",,,"Washington","53","Island County","029",,,"971900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299719002",,,"Block Group 2, Census Tract 9719, Island County, Washington",351500,"Block Group 2, Census Tract 9719, Island County, Washington",38187
"G53002909719003","2011-2015","WA",,,"Washington","53","Island County","029",,,"971900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299719003",,,"Block Group 3, Census Tract 9719, Island County, Washington",378200,"Block Group 3, Census Tract 9719, Island County, Washington",110689
"G53002909720001","2011-2015","WA",,,"Washington","53","Island County","029",,,"972000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299720001",,,"Block Group 1, Census Tract 9720, Island County, Washington",418300,"Block Group 1, Census Tract 9720, Island County, Washington",49608
"G53002909720002","2011-2015","WA",,,"Washington","53","Island County","029",,,"972000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299720002",,,"Block Group 2, Census Tract 9720, Island County, Washington",383300,"Block Group 2, Census Tract 9720, Island County, Washington",66510
"G53002909720003","2011-2015","WA",,,"Washington","53","Island County","029",,,"972000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299720003",,,"Block Group 3, Census Tract 9720, Island County, Washington",408100,"Block Group 3, Census Tract 9720, Island County, Washington",87356
"G53002909721001","2011-2015","WA",,,"Washington","53","Island County","029",,,"972100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299721001",,,"Block Group 1, Census Tract 9721, Island County, Washington",334300,"Block Group 1, Census Tract 9721, Island County, Washington",68117
"G53002909721002","2011-2015","WA",,,"Washington","53","Island County","029",,,"972100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299721002",,,"Block Group 2, Census Tract 9721, Island County, Washington",371100,"Block Group 2, Census Tract 9721, Island County, Washington",62110
"G53002909721003","2011-2015","WA",,,"Washington","53","Island County","029",,,"972100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299721003",,,"Block Group 3, Census Tract 9721, Island County, Washington",395100,"Block Group 3, Census Tract 9721, Island County, Washington",52397
"G53002909922010","2011-2015","WA",,,"Washington","53","Island County","029",,,"992201","0",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530299922010",,,"Block Group 0, Census Tract 9922.01, Island County, Washington",,"Block Group 0, Census Tract 9922.01, Island County, Washington",
"G53003109502021","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950202","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319502021",,,"Block Group 1, Census Tract 9502.02, Jefferson County, Washington",344600,"Block Group 1, Census Tract 9502.02, Jefferson County, Washington",86416
"G53003109502022","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950202","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319502022",,,"Block Group 2, Census Tract 9502.02, Jefferson County, Washington",218400,"Block Group 2, Census Tract 9502.02, Jefferson County, Washington",44317
"G53003109502023","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950202","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319502023",,,"Block Group 3, Census Tract 9502.02, Jefferson County, Washington",173500,"Block Group 3, Census Tract 9502.02, Jefferson County, Washington",93912
"G53003109503001","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319503001",,,"Block Group 1, Census Tract 9503, Jefferson County, Washington",390300,"Block Group 1, Census Tract 9503, Jefferson County, Washington",78807
"G53003109503002","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319503002",,,"Block Group 2, Census Tract 9503, Jefferson County, Washington",318700,"Block Group 2, Census Tract 9503, Jefferson County, Washington",102807
"G53003109503003","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319503003",,,"Block Group 3, Census Tract 9503, Jefferson County, Washington",285400,"Block Group 3, Census Tract 9503, Jefferson County, Washington",26726
"G53003109503004","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950300","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319503004",,,"Block Group 4, Census Tract 9503, Jefferson County, Washington",407900,"Block Group 4, Census Tract 9503, Jefferson County, Washington",58102
"G53003109503005","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950300","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319503005",,,"Block Group 5, Census Tract 9503, Jefferson County, Washington",374300,"Block Group 5, Census Tract 9503, Jefferson County, Washington",83136
"G53003109504001","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319504001",,,"Block Group 1, Census Tract 9504, Jefferson County, Washington",199400,"Block Group 1, Census Tract 9504, Jefferson County, Washington",35338
"G53003109504002","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319504002",,,"Block Group 2, Census Tract 9504, Jefferson County, Washington",119300,"Block Group 2, Census Tract 9504, Jefferson County, Washington",17827
"G53003109504003","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319504003",,,"Block Group 3, Census Tract 9504, Jefferson County, Washington",197200,"Block Group 3, Census Tract 9504, Jefferson County, Washington",56464
"G53003109504004","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950400","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319504004",,,"Block Group 4, Census Tract 9504, Jefferson County, Washington",404600,"Block Group 4, Census Tract 9504, Jefferson County, Washington",60225
"G53003109505001","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319505001",,,"Block Group 1, Census Tract 9505, Jefferson County, Washington",335400,"Block Group 1, Census Tract 9505, Jefferson County, Washington",40761
"G53003109505002","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319505002",,,"Block Group 2, Census Tract 9505, Jefferson County, Washington",278000,"Block Group 2, Census Tract 9505, Jefferson County, Washington",63995
"G53003109505003","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319505003",,,"Block Group 3, Census Tract 9505, Jefferson County, Washington",340200,"Block Group 3, Census Tract 9505, Jefferson County, Washington",28879
"G53003109505004","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950500","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319505004",,,"Block Group 4, Census Tract 9505, Jefferson County, Washington",165200,"Block Group 4, Census Tract 9505, Jefferson County, Washington",76086
"G53003109506011","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506011",,,"Block Group 1, Census Tract 9506.01, Jefferson County, Washington",331600,"Block Group 1, Census Tract 9506.01, Jefferson County, Washington",56057
"G53003109506012","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506012",,,"Block Group 2, Census Tract 9506.01, Jefferson County, Washington",319700,"Block Group 2, Census Tract 9506.01, Jefferson County, Washington",58428
"G53003109506013","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506013",,,"Block Group 3, Census Tract 9506.01, Jefferson County, Washington",371700,"Block Group 3, Census Tract 9506.01, Jefferson County, Washington",41591
"G53003109506014","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506014",,,"Block Group 4, Census Tract 9506.01, Jefferson County, Washington",418100,"Block Group 4, Census Tract 9506.01, Jefferson County, Washington",44329
"G53003109506015","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506015",,,"Block Group 5, Census Tract 9506.01, Jefferson County, Washington",237300,"Block Group 5, Census Tract 9506.01, Jefferson County, Washington",37897
"G53003109506016","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950601","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506016",,,"Block Group 6, Census Tract 9506.01, Jefferson County, Washington",202600,"Block Group 6, Census Tract 9506.01, Jefferson County, Washington",41292
"G53003109506021","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506021",,,"Block Group 1, Census Tract 9506.02, Jefferson County, Washington",339400,"Block Group 1, Census Tract 9506.02, Jefferson County, Washington",21009
"G53003109506022","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950602","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319506022",,,"Block Group 2, Census Tract 9506.02, Jefferson County, Washington",214100,"Block Group 2, Census Tract 9506.02, Jefferson County, Washington",35281
"G53003109507021","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319507021",,,"Block Group 1, Census Tract 9507.02, Jefferson County, Washington",76400,"Block Group 1, Census Tract 9507.02, Jefferson County, Washington",7238
"G53003109507022","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"950702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319507022",,,"Block Group 2, Census Tract 9507.02, Jefferson County, Washington",182400,"Block Group 2, Census Tract 9507.02, Jefferson County, Washington",42286
"G53003109900000","2011-2015","WA",,,"Washington","53","Jefferson County","031",,,"990000","0",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530319900000",,,"Block Group 0, Census Tract 9900, Jefferson County, Washington",,"Block Group 0, Census Tract 9900, Jefferson County, Washington",
"G53003300001001","2011-2015","WA",,,"Washington","53","King County","033",,,"000100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330001001",,,"Block Group 1, Census Tract 1, King County, Washington",577800,"Block Group 1, Census Tract 1, King County, Washington",85581
"G53003300001002","2011-2015","WA",,,"Washington","53","King County","033",,,"000100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330001002",,,"Block Group 2, Census Tract 1, King County, Washington",247600,"Block Group 2, Census Tract 1, King County, Washington",138049
"G53003300001003","2011-2015","WA",,,"Washington","53","King County","033",,,"000100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330001003",,,"Block Group 3, Census Tract 1, King County, Washington",348300,"Block Group 3, Census Tract 1, King County, Washington",50827
"G53003300001004","2011-2015","WA",,,"Washington","53","King County","033",,,"000100","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330001004",,,"Block Group 4, Census Tract 1, King County, Washington",,"Block Group 4, Census Tract 1, King County, Washington",
"G53003300001005","2011-2015","WA",,,"Washington","53","King County","033",,,"000100","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330001005",,,"Block Group 5, Census Tract 1, King County, Washington",351400,"Block Group 5, Census Tract 1, King County, Washington",21715
"G53003300002001","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002001",,,"Block Group 1, Census Tract 2, King County, Washington",314600,"Block Group 1, Census Tract 2, King County, Washington",39599
"G53003300002002","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002002",,,"Block Group 2, Census Tract 2, King County, Washington",385400,"Block Group 2, Census Tract 2, King County, Washington",32475
"G53003300002003","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002003",,,"Block Group 3, Census Tract 2, King County, Washington",428400,"Block Group 3, Census Tract 2, King County, Washington",35001
"G53003300002004","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002004",,,"Block Group 4, Census Tract 2, King County, Washington",301100,"Block Group 4, Census Tract 2, King County, Washington",57617
"G53003300002005","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002005",,,"Block Group 5, Census Tract 2, King County, Washington",345500,"Block Group 5, Census Tract 2, King County, Washington",42844
"G53003300002006","2011-2015","WA",,,"Washington","53","King County","033",,,"000200","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330002006",,,"Block Group 6, Census Tract 2, King County, Washington",337600,"Block Group 6, Census Tract 2, King County, Washington",23489
"G53003300003001","2011-2015","WA",,,"Washington","53","King County","033",,,"000300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330003001",,,"Block Group 1, Census Tract 3, King County, Washington",342700,"Block Group 1, Census Tract 3, King County, Washington",30352
"G53003300003002","2011-2015","WA",,,"Washington","53","King County","033",,,"000300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330003002",,,"Block Group 2, Census Tract 3, King County, Washington",331300,"Block Group 2, Census Tract 3, King County, Washington",32012
"G53003300004011","2011-2015","WA",,,"Washington","53","King County","033",,,"000401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004011",,,"Block Group 1, Census Tract 4.01, King County, Washington",303500,"Block Group 1, Census Tract 4.01, King County, Washington",102628
"G53003300004012","2011-2015","WA",,,"Washington","53","King County","033",,,"000401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004012",,,"Block Group 2, Census Tract 4.01, King County, Washington",329200,"Block Group 2, Census Tract 4.01, King County, Washington",56806
"G53003300004013","2011-2015","WA",,,"Washington","53","King County","033",,,"000401","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004013",,,"Block Group 3, Census Tract 4.01, King County, Washington",220500,"Block Group 3, Census Tract 4.01, King County, Washington",34159
"G53003300004021","2011-2015","WA",,,"Washington","53","King County","033",,,"000402","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004021",,,"Block Group 1, Census Tract 4.02, King County, Washington",393200,"Block Group 1, Census Tract 4.02, King County, Washington",56849
"G53003300004022","2011-2015","WA",,,"Washington","53","King County","033",,,"000402","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004022",,,"Block Group 2, Census Tract 4.02, King County, Washington",291500,"Block Group 2, Census Tract 4.02, King County, Washington",63365
"G53003300004023","2011-2015","WA",,,"Washington","53","King County","033",,,"000402","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530330004023",,,"Block Group 3, Census Tract 4.02, King County, Washington",401600,"Block Group 3, Census Tract 4.02, King County, Washington",65598
